,formula,T_c,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum_Number,maximum_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,minimum_MendeleevNumber,maximum_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,minimum_AtomicWeight,maximum_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,minimum_MeltingT,maximum_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,minimum_Column,maximum_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,minimum_Row,maximum_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,minimum_CovalentRadius,maximum_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,minimum_Electronegativity,maximum_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,minimum_NsValence,maximum_NsValence,range_NsValence,avg_dev_NsValence,mode_NsValence,minimum_NpValence,maximum_NpValence,range_NpValence,avg_dev_NpValence,mode_NpValence,minimum_NdValence,maximum_NdValence,range_NdValence,avg_dev_NdValence,mode_NdValence,minimum_NfValence,maximum_NfValence,range_NfValence,avg_dev_NfValence,mode_NfValence,minimum_NValence,maximum_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,minimum_NsUnfilled,maximum_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,minimum_NpUnfilled,maximum_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,minimum_NdUnfilled,maximum_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,minimum_NfUnfilled,maximum_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,minimum_NUnfilled,maximum_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,minimum_GSvolume_pa,maximum_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,minimum_GSmagmom,maximum_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,minimum_SpaceGroupNumber,maximum_SpaceGroupNumber,range_SpaceGroupNumber,mean_SpaceGroupNumber,avg_dev_SpaceGroupNumber,mode_SpaceGroupNumber,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,avg_f_valence_electrons,compound_possible,max_ionic_char,avg_ionic_char,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Np,Pu,Am,Cm
1041,GdCuAl,86.0,Gd1 Cu1 Al1,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,13.0,64.0,51.0,35.333333333333336,19.11111111111111,13.0,27.0,73.0,46.0,54.666666666666664,18.444444444444446,27.0,26.9815386,157.25,130.2684614,82.59251286666667,49.77165808888889,26.9815386,933.47,1586.0,652.53,1292.4133333333332,239.29555555555558,933.47,3.0,13.0,10.0,9.0,4.0,3.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,121.0,196.0,75.0,149.66666666666666,30.888888888888886,121.0,1.2,1.9,0.7,1.57,0.24666666666666667,1.2,1.0,2.0,1.0,0.4444444444444444,1.0,0.0,1.0,1.0,0.4444444444444445,0.0,0.0,10.0,10.0,4.222222222222222,0.0,0.0,7.0,7.0,3.111111111111111,0.0,3.0,11.0,8.0,8.0,3.3333333333333335,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,1.0,16.0,15.0,7.333333333333333,5.777777777777778,1.0,11.07,32.05,20.979999999999997,19.866666666666664,8.12222222222222,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,194.0,1.6666666666666667,0.3333333333333333,3.6666666666666665,2.3333333333333335,False,0.11529409505651644,0.0196948668363948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,GdCuSi,49.0,Gd1 Cu1 Si1,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,14.0,64.0,50.0,35.666666666666664,18.88888888888889,14.0,27.0,78.0,51.0,56.333333333333336,19.555555555555554,27.0,28.0855,157.25,129.1645,82.9605,49.52633333333333,28.0855,1357.77,1687.0,329.23,1543.5900000000001,123.87999999999995,1357.77,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,111.0,196.0,85.0,146.33333333333334,33.111111111111114,111.0,1.2,1.9,0.7,1.6666666666666667,0.31111111111111106,1.2,1.0,2.0,1.0,0.4444444444444444,1.0,0.0,2.0,2.0,0.888888888888889,0.0,0.0,10.0,10.0,4.222222222222222,0.0,0.0,7.0,7.0,3.111111111111111,0.0,4.0,11.0,7.0,8.333333333333334,2.888888888888889,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,1.0,16.0,15.0,7.0,6.0,1.0,11.07,32.05,20.979999999999997,21.186666666666667,7.242222222222221,11.07,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,215.33333333333334,14.22222222222222,194.0,1.6666666666666667,0.6666666666666666,3.6666666666666665,2.3333333333333335,False,0.11529409505651644,0.025620910012559207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,GdFe10.2Mo1.8,446.0,Gd1 Fe10.2 Mo1.8,3,0.8004436639586809,0.7862955546843077,0.7846436603203546,0.7846159917717573,0.7846153869199806,26.0,64.0,38.0,31.138461538461538,8.063431952662722,26.0,27.0,55.0,28.0,52.15384615384615,4.466272189349112,55.0,55.845,157.25,101.405,69.19976923076922,20.956714792899398,55.845,1586.0,2896.0,1310.0,1943.9230769230767,263.652071005917,1811.0,3.0,8.0,5.0,7.338461538461538,1.0381065088757397,8.0,4.0,6.0,2.0,4.292307692307692,0.45869822485207096,4.0,132.0,196.0,64.0,139.96923076923076,12.505562130177509,132.0,1.2,2.16,0.9600000000000002,1.8272307692307694,0.09649704142011825,1.83,1.0,2.0,1.0,0.23857988165680472,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.8208284023668644,6.0,0.0,7.0,7.0,0.9940828402366864,0.0,6.0,10.0,4.0,7.8769230769230765,0.5197633136094678,8.0,0.0,1.0,1.0,0.13846153846153847,0.23857988165680472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.523076923076923,0.8208284023668638,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.199999999999999,1.8830769230769226,4.0,10.73,32.05,21.319999999999997,13.056769230769229,3.6512378698224834,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.6560585046153844,0.713379048142012,2.1106628,194.0,229.0,35.0,226.30769230769226,4.970414201183469,229.0,1.8615384615384616,0.0,5.476923076923076,0.5384615384615384,False,0.2057841473834534,0.010810783418398797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,GdFe10.5Mo1.5,520.0,Gd1 Fe10.5 Mo1.5,3,0.8195106058716353,0.8087085295840406,0.8077031844753484,0.8076924559999735,0.8076923079832,26.0,64.0,38.0,30.76923076923077,7.70414201183432,26.0,27.0,55.0,28.0,52.26923076923077,4.411242603550297,55.0,55.845,157.25,101.405,68.27403846153847,20.077677514792903,55.845,1586.0,2896.0,1310.0,1918.8846153846155,225.4881656804734,1811.0,3.0,8.0,5.0,7.384615384615385,0.9940828402366861,8.0,4.0,6.0,2.0,4.269230769230769,0.43491124260355024,4.0,132.0,196.0,64.0,139.46153846153845,12.053254437869818,132.0,1.2,2.16,0.9600000000000002,1.8196153846153846,0.09532544378698231,1.83,1.0,2.0,1.0,0.20414201183431954,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.8076923076923077,6.0,0.0,7.0,7.0,0.9940828402366864,0.0,6.0,10.0,4.0,7.923076923076923,0.4437869822485205,8.0,0.0,1.0,1.0,0.11538461538461539,0.20414201183431954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.5,0.8076923076923077,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.153846153846154,1.8639053254437874,4.0,10.73,32.05,21.319999999999997,12.942307692307692,3.5737278106508863,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7047661076923077,0.6556792721893492,2.1106628,194.0,229.0,35.0,226.30769230769232,4.970414201183421,229.0,1.8846153846153846,0.0,5.5,0.5384615384615384,False,0.2057841473834534,0.010198383255224555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,GdFe10.5Ti1.5,600.0,Gd1 Fe10.5 Ti1.5,3,0.8195106058716353,0.8087085295840406,0.8077031844753484,0.8076924559999735,0.8076923079832,22.0,64.0,42.0,28.46153846153846,5.467455621301775,26.0,27.0,55.0,28.0,51.46153846153846,5.715976331360948,55.0,47.867,157.25,109.38300000000001,62.72484615384615,14.542331360946745,55.845,1586.0,1941.0,355.0,1808.6923076923076,34.26035502958586,1811.0,3.0,8.0,5.0,7.153846153846154,1.3668639053254437,8.0,4.0,6.0,2.0,4.153846153846154,0.28402366863905354,4.0,132.0,196.0,64.0,140.15384615384616,13.171597633136098,132.0,1.2,1.83,0.6300000000000001,1.7480769230769229,0.13233727810650908,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.3668639053254437,6.0,0.0,7.0,7.0,0.9940828402366864,0.0,4.0,10.0,6.0,7.6923076923076925,0.8520710059171596,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.846153846153846,1.3668639053254437,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.384615384615385,2.2366863905325447,4.0,10.73,32.05,21.319999999999997,13.057692307692308,3.7601183431952663,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7047687076923077,0.6556750721893493,2.1106628,194.0,229.0,35.0,222.26923076923077,10.872781065088756,229.0,2.0,0.0,5.153846153846154,0.5384615384615384,False,0.09446106116086395,0.00806069583675968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,GdFe10.5V1.5,635.0,Gd1 Fe10.5 V1.5,3,0.8195106058716353,0.8087085295840406,0.8077031844753484,0.8076924559999735,0.8076923079832,23.0,64.0,41.0,28.576923076923077,5.449704142011834,26.0,27.0,55.0,28.0,51.80769230769231,5.156804733727811,55.0,50.9415,157.25,106.30850000000001,63.07959615384615,14.487754437869816,55.845,1586.0,2183.0,597.0,1836.6153846153845,79.93491124260348,1811.0,3.0,8.0,5.0,7.269230769230769,1.1804733727810652,8.0,4.0,6.0,2.0,4.153846153846154,0.28402366863905354,4.0,132.0,196.0,64.0,139.34615384615384,11.86686390532544,132.0,1.2,1.83,0.6300000000000001,1.7584615384615385,0.11556213017751484,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.1804733727810652,6.0,0.0,7.0,7.0,0.9940828402366864,0.0,5.0,10.0,5.0,7.8076923076923075,0.6479289940828404,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.730769230769231,1.1804733727810652,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.269230769230769,2.0502958579881656,4.0,10.73,32.05,21.319999999999997,12.633076923076924,3.0742011834319527,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7047661076923077,0.6556792721893492,2.1106628,194.0,229.0,35.0,226.30769230769232,4.970414201183421,229.0,2.0,0.0,5.269230769230769,0.5384615384615384,False,0.09446106116086395,0.0071971337737089525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,GdFe10.5W0.5Mo,500.0,Gd1 Fe10.5 W0.5 Mo1,4,0.8158924398306318,0.808186220377659,0.8076948786211746,0.8076923241567089,0.8076923077022296,26.0,74.0,48.0,32.0,9.692307692307692,26.0,27.0,55.0,28.0,52.30769230769231,4.349112426035504,55.0,55.845,183.84,127.995,71.65403846153846,25.537677514792904,55.845,1586.0,3695.0,2109.0,1949.6153846153845,279.85798816568047,1811.0,3.0,8.0,5.0,7.384615384615385,0.9940828402366862,8.0,4.0,6.0,2.0,4.3076923076923075,0.4970414201183431,4.0,132.0,196.0,64.0,139.76923076923077,12.550295857988168,132.0,1.2,2.36,1.16,1.8273076923076923,0.09650887573964505,1.83,1.0,2.0,1.0,0.14201183431952658,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.8698224852071004,6.0,0.0,14.0,14.0,1.9053254437869822,0.0,6.0,20.0,14.0,8.461538461538462,1.124260355029586,8.0,0.0,1.0,1.0,0.07692307692307693,0.14201183431952663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.538461538461538,0.8698224852071004,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.153846153846154,1.8639053254437874,4.0,10.73,32.05,21.319999999999997,12.956153846153846,3.5960946745562126,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7047661076923077,0.6556792721893492,2.1106628,194.0,229.0,35.0,226.30769230769232,4.970414201183421,229.0,1.9230769230769231,0.0,5.461538461538462,1.0769230769230769,False,0.28566268626404245,0.011736518928237818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,GdFe10.5W1.5,550.0,Gd1 Fe10.5 W1.5,3,0.8195106058716353,0.8087085295840406,0.8077031844753484,0.8076924559999735,0.8076923079832,26.0,74.0,48.0,34.46153846153846,13.668639053254436,26.0,27.0,55.0,28.0,52.38461538461539,4.224852071005916,55.0,55.845,183.84,127.995,78.41403846153845,36.4576775147929,55.845,1586.0,3695.0,2109.0,2011.076923076923,388.59763313609466,1811.0,3.0,8.0,5.0,7.384615384615385,0.9940828402366861,8.0,4.0,6.0,2.0,4.384615384615385,0.6213017751479293,4.0,132.0,196.0,64.0,140.3846153846154,13.544378698224854,132.0,1.2,2.36,1.16,1.8426923076923076,0.11937869822485195,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.9940828402366861,6.0,0.0,14.0,14.0,3.479289940828402,0.0,8.0,20.0,12.0,9.538461538461538,2.485207100591716,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.615384615384615,0.9940828402366861,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,4.0,16.0,12.0,5.153846153846154,1.8639053254437874,4.0,10.73,32.05,21.319999999999997,12.983846153846155,3.6408284023668642,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7047661076923077,0.6556792721893492,2.1106628,194.0,229.0,35.0,226.30769230769232,4.970414201183421,229.0,2.0,0.0,5.384615384615385,2.1538461538461537,False,0.28566268626404245,0.014724475189197787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,GdFe10.8Ti1.2,600.0,Gd1 Fe10.8 Ti1.2,3,0.8394137148125379,0.8313684959060561,0.830773175376904,0.8307692625074836,0.8307692307969051,22.0,64.0,42.0,28.553846153846152,5.453254437869821,26.0,27.0,55.0,28.0,51.73846153846154,5.419171597633134,55.0,47.867,157.25,109.38300000000001,62.90895384615384,14.514007100591714,55.845,1586.0,1941.0,355.0,1805.692307692308,33.79881656804701,1811.0,3.0,8.0,5.0,7.246153846153846,1.2525443786982249,8.0,4.0,6.0,2.0,4.153846153846154,0.28402366863905354,4.0,132.0,196.0,64.0,139.5076923076923,12.47431952662722,132.0,1.2,1.83,0.6300000000000001,1.7547692307692309,0.12499881656804734,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.2525443786982242,6.0,0.0,7.0,7.0,0.9940828402366862,0.0,4.0,10.0,6.0,7.7846153846153845,0.698698224852071,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.753846153846154,1.2525443786982249,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366862,0.0,4.0,16.0,12.0,5.292307692307692,2.1472189349112427,4.0,10.73,32.05,21.319999999999997,12.920153846153848,3.639024852071007,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7534757907692309,0.5934799537988166,2.1106628,194.0,229.0,35.0,223.07692307692312,9.841420118343166,229.0,2.0,0.0,5.246153846153847,0.5384615384615384,False,0.09446106116086395,0.007834334967641991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923076923076923,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,GdFe10.8W1.2,560.0,Gd1 Fe10.8 W1.2,3,0.8394137148125379,0.8313684959060561,0.830773175376904,0.8307692625074836,0.8307692307969051,26.0,74.0,48.0,33.353846153846156,12.218698224852073,26.0,27.0,55.0,28.0,52.47692307692308,4.192189349112425,55.0,55.845,183.84,127.995,75.46030769230768,32.59158816568046,55.845,1586.0,3695.0,2109.0,1967.6000000000001,318.90461538461557,1811.0,3.0,8.0,5.0,7.430769230769231,0.9457988165680471,8.0,4.0,6.0,2.0,4.338461538461539,0.5623668639053258,4.0,132.0,196.0,64.0,139.6923076923077,12.781065088757405,132.0,1.2,2.36,1.16,1.8304615384615386,0.09776094674556216,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.9457988165680471,6.0,0.0,14.0,14.0,3.0418934911242603,0.0,8.0,20.0,12.0,9.261538461538462,2.0960946745562135,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.56923076923077,0.9457988165680479,4.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366862,0.0,4.0,16.0,12.0,5.107692307692308,1.8404733727810656,4.0,10.73,32.05,21.319999999999997,12.861076923076924,3.5408662721893496,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.753473710769231,0.5934834097988164,2.1106628,194.0,229.0,35.0,226.30769230769235,4.970414201183397,229.0,2.0,0.0,5.430769230769231,1.830769230769231,False,0.28566268626404245,0.013265499009485704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
